id,in_temp,out_temp,pub_time,pub_date
2731,19,2,07,04/04/2020
2732,19,5,07,04/04/2020
2733,19,7,08,04/04/2020
2734,19,8,08,04/04/2020
2735,19,9,09,04/04/2020
2736,19,10,09,04/04/2020
2737,19,12,10,04/04/2020
2738,19,13,10,04/04/2020
2739,19,14,11,04/04/2020
2740,19,14,11,04/04/2020
2741,19,15,12,04/04/2020
2742,19,15,12,04/04/2020
2743,19,15,13,04/04/2020
2744,18,16,13,04/04/2020
2745,18,16,14,04/04/2020
2746,18,16,14,04/04/2020
2747,18,16,15,04/04/2020
2748,18,17,15,04/04/2020
2749,18,16,16,04/04/2020
2750,18,15,16,04/04/2020
2751,18,15,17,04/04/2020
2752,18,15,17,04/04/2020
2753,18,13,18,04/04/2020
2754,18,12,18,04/04/2020
2755,18,10,19,04/04/2020
2756,18,9,19,04/04/2020
2757,18,9,20,04/04/2020
2758,18,8,20,04/04/2020
2759,18,8,21,04/04/2020
2760,18,7,21,04/04/2020
2761,19,7,22,04/04/2020
2762,19,7,22,04/04/2020
2763,20,8,23,04/04/2020
2764,20,8,23,04/04/2020
2765,20,8,00,05/04/2020
2766,20,8,00,05/04/2020
2767,20,8,01,05/04/2020
2768,20,8,01,05/04/2020
2769,20,8,02,05/04/2020
2770,20,7,02,05/04/2020
2771,20,7,03,05/04/2020
2772,20,7,03,05/04/2020
2773,20,8,04,05/04/2020
2774,20,8,04,05/04/2020
2775,20,8,05,05/04/2020
2776,20,7,05,05/04/2020
2777,20,7,06,05/04/2020
2778,20,7,06,05/04/2020
2779,20,7,07,05/04/2020
2780,20,8,07,05/04/2020
2781,20,8,08,05/04/2020
2782,20,9,08,05/04/2020
2783,20,10,09,05/04/2020
2784,20,12,09,05/04/2020
2785,20,13,10,05/04/2020
2786,20,13,10,05/04/2020
2787,20,14,11,05/04/2020
2788,20,14,11,05/04/2020
2789,20,15,12,05/04/2020
2790,20,15,12,05/04/2020
2791,19,15,13,05/04/2020
2792,19,15,13,05/04/2020
2793,19,15,14,05/04/2020
2794,19,15,14,05/04/2020
2795,19,15,15,05/04/2020
2796,19,15,15,05/04/2020
2797,19,15,16,05/04/2020
2798,19,15,16,05/04/2020
2799,18,15,17,05/04/2020
2800,18,15,17,05/04/2020
2801,19,14,18,05/04/2020
2802,19,13,18,05/04/2020
2803,18,13,19,05/04/2020
2804,18,12,19,05/04/2020
2805,18,12,20,05/04/2020
2806,18,11,20,05/04/2020
2807,18,11,21,05/04/2020
2808,18,10,21,05/04/2020
2809,20,9,22,05/04/2020
2810,20,9,22,05/04/2020
2811,20,9,23,05/04/2020
2812,20,8,23,05/04/2020
2813,20,8,00,06/04/2020
2814,20,7,00,06/04/2020
2815,20,7,01,06/04/2020
2816,20,6,01,06/04/2020
2817,20,6,02,06/04/2020
2818,19,6,02,06/04/2020
2819,19,6,03,06/04/2020
2820,19,5,03,06/04/2020
2821,19,5,04,06/04/2020
2822,19,4,04,06/04/2020
2823,19,4,05,06/04/2020
2824,18,4,05,06/04/2020
2825,18,4,06,06/04/2020
2826,18,5,06,06/04/2020
2827,18,6,07,06/04/2020
2828,18,6,07,06/04/2020
2829,18,7,08,06/04/2020
2830,18,8,08,06/04/2020
2831,18,8,09,06/04/2020
2832,17,9,09,06/04/2020
2833,17,9,10,06/04/2020
2834,17,9,10,06/04/2020
2835,17,10,11,06/04/2020
2836,17,10,11,06/04/2020
2837,17,11,12,06/04/2020
2838,17,12,12,06/04/2020
2839,17,12,13,06/04/2020
2840,17,12,13,06/04/2020
2841,17,13,14,06/04/2020
2842,17,13,14,06/04/2020
2843,17,13,15,06/04/2020
2844,17,13,15,06/04/2020
2845,17,14,16,06/04/2020
2846,18,15,16,06/04/2020
2847,17,13,17,06/04/2020
2848,17,13,17,06/04/2020
2849,17,12,18,06/04/2020
2850,17,12,18,06/04/2020
2851,17,11,19,06/04/2020
2852,17,8,19,06/04/2020
2853,17,7,20,06/04/2020
2854,17,6,20,06/04/2020
2855,17,5,21,06/04/2020
2856,17,4,21,06/04/2020
2857,17,4,22,06/04/2020
2858,17,3,22,06/04/2020
2859,17,3,23,06/04/2020
2860,19,2,23,06/04/2020
2861,19,2,00,07/04/2020
2862,19,1,00,07/04/2020
2863,19,1,01,07/04/2020
2864,19,1,01,07/04/2020
2865,19,1,02,07/04/2020
2866,19,0,02,07/04/2020
2867,19,1,03,07/04/2020
2868,19,3,03,07/04/2020
2869,19,3,04,07/04/2020
2870,19,3,04,07/04/2020
2871,19,3,05,07/04/2020
2872,19,3,05,07/04/2020
2873,19,2,06,07/04/2020
2874,19,3,06,07/04/2020
2875,19,4,07,07/04/2020
2876,19,6,07,07/04/2020
2877,19,7,08,07/04/2020
2878,19,8,08,07/04/2020
2879,19,10,09,07/04/2020
2880,19,12,09,07/04/2020
2881,19,13,10,07/04/2020
2882,19,14,10,07/04/2020
2883,19,14,11,07/04/2020
2884,20,14,11,07/04/2020
2885,19,15,12,07/04/2020
2886,19,15,12,07/04/2020
2887,19,16,13,07/04/2020
2888,19,16,13,07/04/2020
2889,19,16,14,07/04/2020
2890,18,16,14,07/04/2020
2891,18,17,15,07/04/2020
2892,18,17,15,07/04/2020
2893,18,17,16,07/04/2020
2894,18,17,16,07/04/2020
2895,18,17,17,07/04/2020
2896,19,15,18,07/04/2020
2897,19,15,18,07/04/2020
2898,20,14,19,07/04/2020
2899,20,11,19,07/04/2020
2900,20,10,20,07/04/2020
2901,20,9,20,07/04/2020
2902,20,8,21,07/04/2020
2903,20,7,21,07/04/2020
2904,20,6,22,07/04/2020
2905,20,6,22,07/04/2020
2906,20,6,23,07/04/2020
2907,19,5,23,07/04/2020
2908,19,5,00,08/04/2020
2909,19,5,00,08/04/2020
2910,19,6,01,08/04/2020
2911,19,5,01,08/04/2020
2912,19,6,02,08/04/2020
2913,19,6,02,08/04/2020
2914,19,4,03,08/04/2020
2915,19,3,03,08/04/2020
2916,19,3,04,08/04/2020
2917,18,3,04,08/04/2020
2918,18,3,05,08/04/2020
2919,18,2,05,08/04/2020
2920,18,2,06,08/04/2020
2921,18,2,06,08/04/2020
2922,18,4,07,08/04/2020
2923,18,7,07,08/04/2020
2924,18,9,08,08/04/2020
2925,18,10,08,08/04/2020
2926,18,11,09,08/04/2020
2927,18,12,09,08/04/2020
2928,17,13,10,08/04/2020
2929,17,13,10,08/04/2020
2930,17,14,11,08/04/2020
2931,17,14,11,08/04/2020
2932,17,15,12,08/04/2020
2933,17,16,12,08/04/2020
2934,17,16,13,08/04/2020
2935,17,17,13,08/04/2020
2936,17,17,14,08/04/2020
2937,17,17,14,08/04/2020
2938,17,18,15,08/04/2020
2939,17,17,15,08/04/2020
2940,16,17,16,08/04/2020
2941,17,16,16,08/04/2020
2942,17,15,17,08/04/2020
2943,18,14,17,08/04/2020
2944,18,13,18,08/04/2020
2945,19,12,18,08/04/2020
2946,19,11,19,08/04/2020
2947,19,9,19,08/04/2020
2948,19,9,20,08/04/2020
2949,20,8,20,08/04/2020
2950,20,7,21,08/04/2020
2951,20,7,21,08/04/2020
2952,20,7,22,08/04/2020
2953,20,7,22,08/04/2020
2954,20,6,23,08/04/2020
2955,20,6,23,08/04/2020
2956,20,6,00,09/04/2020
2957,20,5,00,09/04/2020
2958,20,5,01,09/04/2020
2959,20,5,01,09/04/2020
2960,19,5,02,09/04/2020
2961,19,4,02,09/04/2020
2962,19,4,03,09/04/2020
2963,19,3,03,09/04/2020
2964,19,3,04,09/04/2020
2965,19,3,04,09/04/2020
2966,19,3,05,09/04/2020
2967,18,5,05,09/04/2020
2968,18,6,06,09/04/2020
2969,18,6,06,09/04/2020
2970,18,7,07,09/04/2020
2971,18,9,07,09/04/2020
2972,18,10,08,09/04/2020
2973,18,11,08,09/04/2020
2974,18,13,09,09/04/2020
2975,18,14,09,09/04/2020
2976,18,15,10,09/04/2020
2977,17,16,10,09/04/2020
2978,17,17,11,09/04/2020
2979,17,17,11,09/04/2020
2980,17,17,12,09/04/2020
2981,17,18,12,09/04/2020
2982,17,18,13,09/04/2020
2983,17,19,13,09/04/2020
2984,17,19,14,09/04/2020
2985,18,19,14,09/04/2020
2986,18,20,15,09/04/2020
2987,18,20,15,09/04/2020
2988,18,20,16,09/04/2020
2989,18,20,16,09/04/2020
2990,18,19,17,09/04/2020
2991,18,17,17,09/04/2020
2992,18,16,18,09/04/2020
2993,18,15,18,09/04/2020
2994,18,13,19,09/04/2020
2995,18,12,19,09/04/2020
2996,18,11,20,09/04/2020
2997,18,10,20,09/04/2020
2998,18,10,21,09/04/2020
2999,19,9,21,09/04/2020
3000,20,9,22,09/04/2020
3001,20,8,22,09/04/2020
3002,20,8,23,09/04/2020
3003,20,7,23,09/04/2020
3004,20,7,00,10/04/2020
3005,20,7,00,10/04/2020
3006,20,6,01,10/04/2020
3007,20,6,01,10/04/2020
3008,20,6,02,10/04/2020
3009,19,7,02,10/04/2020
3010,19,6,03,10/04/2020
3011,19,6,03,10/04/2020
3012,19,6,04,10/04/2020
3013,19,6,04,10/04/2020
3014,19,5,05,10/04/2020
3015,19,5,05,10/04/2020
3016,18,5,06,10/04/2020
3017,19,6,06,10/04/2020
3018,19,9,07,10/04/2020
3019,19,10,07,10/04/2020
3020,19,12,08,10/04/2020
3021,19,13,08,10/04/2020
3022,19,15,09,10/04/2020
3023,18,16,09,10/04/2020
3024,18,18,10,10/04/2020
3025,18,19,10,10/04/2020
3026,18,20,11,10/04/2020
3027,18,21,11,10/04/2020
3028,19,21,12,10/04/2020
3029,18,22,12,10/04/2020
3030,19,22,13,10/04/2020
3031,20,23,13,10/04/2020
3032,20,23,14,10/04/2020
3033,20,24,14,10/04/2020
3034,20,22,15,10/04/2020
3035,19,22,15,10/04/2020
3036,19,21,16,10/04/2020
3037,19,21,16,10/04/2020
3038,19,20,17,10/04/2020
3039,19,19,17,10/04/2020
3040,19,18,18,10/04/2020
3041,19,18,18,10/04/2020
3042,19,17,19,10/04/2020
3043,19,15,19,10/04/2020
3044,19,15,20,10/04/2020
3045,19,14,20,10/04/2020
3046,19,13,21,10/04/2020
3047,19,12,21,10/04/2020
3048,19,12,22,10/04/2020
3049,19,11,22,10/04/2020
3050,19,11,23,10/04/2020
3051,19,10,23,10/04/2020
3052,19,10,00,11/04/2020
3053,19,9,00,11/04/2020
3054,19,9,01,11/04/2020
3055,19,8,01,11/04/2020
3056,19,8,02,11/04/2020
3057,19,7,02,11/04/2020
3058,19,7,03,11/04/2020
3059,19,7,03,11/04/2020
3060,19,6,04,11/04/2020
3061,19,6,04,11/04/2020
3062,18,5,05,11/04/2020
3063,18,5,05,11/04/2020
3064,18,5,06,11/04/2020
3065,18,5,06,11/04/2020
3066,18,6,07,11/04/2020
3067,18,7,07,11/04/2020
3068,18,7,08,11/04/2020
3069,18,8,08,11/04/2020
3070,18,9,09,11/04/2020
3071,18,10,09,11/04/2020
3072,18,12,10,11/04/2020
3073,18,12,10,11/04/2020
3074,18,12,11,11/04/2020
3075,18,13,11,11/04/2020
3076,18,13,12,11/04/2020
3077,18,14,12,11/04/2020
3078,18,14,13,11/04/2020
3079,18,15,13,11/04/2020
3080,18,15,14,11/04/2020
3081,18,15,14,11/04/2020
3082,18,16,15,11/04/2020
3083,20,4,00,12/04/2020
3084,20,4,01,12/04/2020
3085,20,4,01,12/04/2020
3086,20,4,02,12/04/2020
3087,20,6,02,12/04/2020
3088,19,7,03,12/04/2020
3089,19,8,03,12/04/2020
3090,19,7,04,12/04/2020
3091,19,6,04,12/04/2020
3092,19,6,05,12/04/2020
3093,19,6,05,12/04/2020
3094,19,5,06,12/04/2020
3095,19,5,06,12/04/2020
3096,18,6,07,12/04/2020
3097,18,7,07,12/04/2020
3098,18,8,08,12/04/2020
3099,18,8,08,12/04/2020
3100,18,8,09,12/04/2020
3101,18,9,09,12/04/2020
3102,18,9,10,12/04/2020
3103,18,10,10,12/04/2020
3104,18,10,11,12/04/2020
3105,18,11,11,12/04/2020
3106,18,12,12,12/04/2020
3107,18,12,12,12/04/2020
3108,18,13,13,12/04/2020
3109,18,13,13,12/04/2020
3110,18,14,14,12/04/2020
3111,18,14,14,12/04/2020
3112,18,14,15,12/04/2020
3113,18,15,15,12/04/2020
3114,18,13,16,12/04/2020
3115,19,14,16,12/04/2020
3116,19,13,17,12/04/2020
3117,19,12,17,12/04/2020
3118,19,11,18,12/04/2020
3119,19,10,18,12/04/2020
3120,19,9,19,12/04/2020
3121,19,8,19,12/04/2020
3122,19,8,20,12/04/2020
3123,19,7,20,12/04/2020
3124,19,7,21,12/04/2020
3125,19,7,21,12/04/2020
3126,19,7,22,12/04/2020
3127,19,7,22,12/04/2020
3128,19,7,23,12/04/2020
3129,19,7,23,12/04/2020
3130,19,7,00,13/04/2020
3131,19,7,00,13/04/2020
3132,21,7,01,13/04/2020
3133,20,7,01,13/04/2020
3134,20,7,02,13/04/2020
3135,19,7,02,13/04/2020
3136,19,7,03,13/04/2020
3137,19,7,03,13/04/2020
3138,19,7,04,13/04/2020
3139,19,7,04,13/04/2020
3140,19,7,05,13/04/2020
3141,18,7,05,13/04/2020
3142,18,7,06,13/04/2020
3143,18,7,06,13/04/2020
3144,18,8,07,13/04/2020
3145,18,9,07,13/04/2020
3146,18,10,08,13/04/2020
3147,18,11,08,13/04/2020
3148,18,13,09,13/04/2020
3149,18,13,09,13/04/2020
3150,18,14,10,13/04/2020
3151,18,15,10,13/04/2020
3152,18,15,11,13/04/2020
3153,18,15,11,13/04/2020
3154,18,16,12,13/04/2020
3155,18,16,12,13/04/2020
3156,17,17,13,13/04/2020
3157,17,16,13,13/04/2020
3158,17,16,14,13/04/2020
3159,18,16,14,13/04/2020
3160,18,15,15,13/04/2020
3161,20,15,15,13/04/2020
3162,20,15,16,13/04/2020
3163,20,14,16,13/04/2020
3164,20,13,17,13/04/2020
3165,20,12,17,13/04/2020
3166,20,12,18,13/04/2020
3167,20,11,18,13/04/2020
3168,20,10,19,13/04/2020
3169,19,10,19,13/04/2020
3170,19,10,20,13/04/2020
3171,19,9,20,13/04/2020
3172,19,9,21,13/04/2020
3173,19,9,21,13/04/2020
3174,19,9,22,13/04/2020
3175,21,9,22,13/04/2020
3176,20,8,23,13/04/2020
3177,20,8,23,13/04/2020
3178,20,8,00,14/04/2020
3179,19,8,00,14/04/2020
3180,19,8,01,14/04/2020
3181,19,8,01,14/04/2020
3182,19,8,02,14/04/2020
3183,19,8,02,14/04/2020
3184,19,8,03,14/04/2020
3185,18,8,03,14/04/2020
3186,18,8,04,14/04/2020
3187,18,8,04,14/04/2020
3188,18,8,05,14/04/2020
3189,18,8,05,14/04/2020
3190,18,8,06,14/04/2020
3191,18,8,06,14/04/2020
3192,18,9,07,14/04/2020
3193,18,10,07,14/04/2020
3194,18,11,08,14/04/2020
3195,18,12,08,14/04/2020
3196,18,13,09,14/04/2020
3197,18,13,09,14/04/2020
3198,18,15,10,14/04/2020
3199,17,15,10,14/04/2020
3200,18,16,11,14/04/2020
3201,18,16,11,14/04/2020
3202,18,17,12,14/04/2020
3203,18,16,12,14/04/2020
3204,18,16,13,14/04/2020
3205,18,17,13,14/04/2020
3206,18,18,14,14/04/2020
3207,18,19,14,14/04/2020
3208,18,18,15,14/04/2020
3209,18,19,15,14/04/2020
3210,18,19,16,14/04/2020
3211,18,18,16,14/04/2020
3212,19,17,17,14/04/2020
3213,20,16,18,14/04/2020
3214,20,12,18,14/04/2020
3215,20,11,19,14/04/2020
3216,20,9,19,14/04/2020
3217,20,8,20,14/04/2020
3218,20,7,20,14/04/2020
3219,20,6,21,14/04/2020
3220,20,5,21,14/04/2020
3221,20,5,22,14/04/2020
3222,20,3,22,14/04/2020
3223,20,3,23,14/04/2020
3224,20,2,23,14/04/2020
3225,20,2,00,15/04/2020
3226,19,1,00,15/04/2020
3227,20,2,01,15/04/2020
3228,20,2,02,15/04/2020
3229,20,2,02,15/04/2020
3230,20,2,03,15/04/2020
3231,20,2,03,15/04/2020
3232,20,2,04,15/04/2020
3233,20,2,04,15/04/2020
3234,20,2,05,15/04/2020
3235,20,2,05,15/04/2020
3236,20,2,06,15/04/2020
3237,20,2,06,15/04/2020
3238,20,3,07,15/04/2020
3239,20,3,07,15/04/2020
3240,20,4,08,15/04/2020
3241,20,5,08,15/04/2020
3242,20,6,09,15/04/2020
3243,20,7,09,15/04/2020
3244,20,8,10,15/04/2020
3245,20,9,10,15/04/2020
3246,19,10,11,15/04/2020
3247,17,10,11,15/04/2020
3248,19,11,12,15/04/2020
3249,19,11,12,15/04/2020
3250,18,11,13,15/04/2020
3251,19,12,13,15/04/2020
3252,19,12,14,15/04/2020
3253,17,12,14,15/04/2020
3254,18,13,15,15/04/2020
3255,18,13,15,15/04/2020
3256,18,13,16,15/04/2020
3257,17,13,16,15/04/2020
3258,17,12,17,15/04/2020
3259,18,12,17,15/04/2020
3260,19,12,18,15/04/2020
3261,19,11,18,15/04/2020
3262,19,11,19,15/04/2020
3263,19,10,19,15/04/2020
3264,19,10,20,15/04/2020
3265,19,9,20,15/04/2020
3266,19,9,21,15/04/2020
3267,20,9,21,15/04/2020
3268,20,9,22,15/04/2020
3269,19,9,22,15/04/2020
3270,19,9,23,15/04/2020
3271,19,9,23,15/04/2020
3272,19,8,00,16/04/2020
3273,19,8,00,16/04/2020
3274,18,8,01,16/04/2020
3275,20,8,01,16/04/2020
3276,19,8,02,16/04/2020
3277,19,8,02,16/04/2020
3278,19,8,03,16/04/2020
3279,19,8,03,16/04/2020
3280,18,8,04,16/04/2020
3281,18,8,04,16/04/2020
3282,18,8,05,16/04/2020
3283,18,7,05,16/04/2020
3284,18,6,06,16/04/2020
3285,18,6,06,16/04/2020
3286,19,7,07,16/04/2020
3287,19,8,07,16/04/2020
3288,19,10,08,16/04/2020
3289,19,11,08,16/04/2020
3290,19,12,09,16/04/2020
3291,19,13,09,16/04/2020
3292,18,13,10,16/04/2020
3293,18,14,10,16/04/2020
3294,18,15,11,16/04/2020
3295,18,15,11,16/04/2020
3296,18,16,12,16/04/2020
3297,18,17,12,16/04/2020
3298,18,18,13,16/04/2020
3299,18,18,13,16/04/2020
3300,18,19,14,16/04/2020
3301,18,19,14,16/04/2020
3302,18,20,15,16/04/2020
3303,18,20,15,16/04/2020
3304,18,20,16,16/04/2020
3305,18,19,16,16/04/2020
3306,19,20,17,16/04/2020
3307,19,20,17,16/04/2020
3308,18,19,18,16/04/2020
3309,18,17,18,16/04/2020
3310,18,14,19,16/04/2020
3311,18,12,19,16/04/2020
3312,18,12,20,16/04/2020
3313,19,12,20,16/04/2020
3314,19,11,21,16/04/2020
3315,19,11,21,16/04/2020
3316,19,11,22,16/04/2020
3317,19,11,22,16/04/2020
3318,19,11,23,16/04/2020
3319,19,11,23,16/04/2020
3320,20,10,00,17/04/2020
3321,20,10,00,17/04/2020
3322,20,10,01,17/04/2020
3323,21,10,01,17/04/2020
3324,20,10,02,17/04/2020
3325,20,9,02,17/04/2020
3326,20,9,03,17/04/2020
3327,20,8,03,17/04/2020
3328,19,7,04,17/04/2020
3329,19,6,04,17/04/2020
3330,19,7,05,17/04/2020
3331,19,6,05,17/04/2020
3332,19,6,06,17/04/2020
3333,19,7,06,17/04/2020
3334,19,8,07,17/04/2020
3335,19,11,07,17/04/2020
3336,19,12,08,17/04/2020
3337,19,14,08,17/04/2020
3338,18,16,09,17/04/2020
3339,18,17,09,17/04/2020
3340,18,18,10,17/04/2020
3341,18,19,10,17/04/2020
3342,18,20,11,17/04/2020
3343,18,20,11,17/04/2020
3344,18,21,12,17/04/2020
3345,19,21,12,17/04/2020
3346,19,22,13,17/04/2020
3347,19,22,13,17/04/2020
3348,19,23,14,17/04/2020
3349,20,23,14,17/04/2020
3350,20,23,15,17/04/2020
3351,20,23,15,17/04/2020
3352,20,23,16,17/04/2020
3353,20,23,16,17/04/2020
3354,20,22,17,17/04/2020
3355,20,21,17,17/04/2020
3356,19,20,18,17/04/2020
3357,19,19,18,17/04/2020
3358,19,17,19,17/04/2020
3359,19,16,19,17/04/2020
3360,19,15,20,17/04/2020
3361,21,14,20,17/04/2020
3362,20,14,21,17/04/2020
3363,20,13,21,17/04/2020
3364,20,12,22,17/04/2020
3365,20,11,22,17/04/2020
3366,20,11,23,17/04/2020
3367,20,11,23,17/04/2020
3368,20,10,00,18/04/2020
3369,20,10,00,18/04/2020
3370,20,9,01,18/04/2020
3371,20,9,01,18/04/2020
3372,20,10,02,18/04/2020
3373,20,10,02,18/04/2020
3374,20,10,03,18/04/2020
3375,20,11,03,18/04/2020
3376,20,12,04,18/04/2020
3377,20,11,04,18/04/2020
3378,19,11,05,18/04/2020
3379,19,11,05,18/04/2020
3380,19,11,06,18/04/2020
3381,19,12,06,18/04/2020
3382,19,12,07,18/04/2020
3383,19,12,07,18/04/2020
3384,19,13,08,18/04/2020
3385,19,14,08,18/04/2020
3386,19,13,09,18/04/2020
3387,19,14,09,18/04/2020
3388,19,14,10,18/04/2020
3389,19,13,10,18/04/2020
3390,19,12,11,18/04/2020
3391,19,14,11,18/04/2020
3392,19,15,12,18/04/2020
3393,19,15,12,18/04/2020
3394,19,14,13,18/04/2020
3395,19,15,13,18/04/2020
3396,19,15,14,18/04/2020
3397,19,16,14,18/04/2020
3398,19,16,15,18/04/2020
3399,19,16,15,18/04/2020
3400,19,17,16,18/04/2020
3401,19,18,16,18/04/2020
3402,19,17,17,18/04/2020
3403,19,17,17,18/04/2020
3404,19,16,18,18/04/2020
3405,19,15,18,18/04/2020
3406,19,14,19,18/04/2020
3407,19,12,19,18/04/2020
3408,20,11,20,18/04/2020
3409,20,10,20,18/04/2020
3410,20,10,21,18/04/2020
3411,19,9,21,18/04/2020
3412,20,8,22,18/04/2020
3413,20,8,22,18/04/2020
3414,20,7,23,18/04/2020
3415,20,7,23,18/04/2020
3416,20,6,00,19/04/2020
3417,20,6,00,19/04/2020
3418,20,6,01,19/04/2020
3419,20,7,01,19/04/2020
3420,19,6,02,19/04/2020
3421,19,5,02,19/04/2020
3422,19,5,03,19/04/2020
3423,19,4,03,19/04/2020
3424,19,4,04,19/04/2020
3425,19,4,04,19/04/2020
3426,19,3,05,19/04/2020
3427,19,3,05,19/04/2020
3428,19,3,06,19/04/2020
3429,19,4,06,19/04/2020
3430,19,6,07,19/04/2020
3431,19,9,07,19/04/2020
3432,18,11,08,19/04/2020
3433,18,12,08,19/04/2020
3434,18,13,09,19/04/2020
3435,18,15,09,19/04/2020
3436,18,16,10,19/04/2020
3437,18,17,10,19/04/2020
3438,18,17,11,19/04/2020
3439,18,17,11,19/04/2020
3440,18,18,12,19/04/2020
3441,18,17,12,19/04/2020
3442,18,18,13,19/04/2020
3443,18,18,13,19/04/2020
3444,18,18,14,19/04/2020
3445,18,17,14,19/04/2020
3446,18,18,15,19/04/2020
3447,18,17,15,19/04/2020
3448,18,16,16,19/04/2020
3449,18,15,16,19/04/2020
3450,18,16,17,19/04/2020
3451,18,15,17,19/04/2020
3452,18,15,18,19/04/2020
3453,18,14,18,19/04/2020
3454,18,13,19,19/04/2020
3455,19,12,19,19/04/2020
3456,19,12,20,19/04/2020
3457,19,12,20,19/04/2020
3458,20,11,21,19/04/2020
3459,20,12,21,19/04/2020
3460,20,12,22,19/04/2020
3461,19,12,22,19/04/2020
3462,19,12,23,19/04/2020
3463,19,13,23,19/04/2020
3464,19,13,00,20/04/2020
3465,19,12,00,20/04/2020
3466,19,11,01,20/04/2020
3467,19,10,01,20/04/2020
3468,19,10,02,20/04/2020
3469,19,10,02,20/04/2020
3470,19,10,03,20/04/2020
3471,19,10,03,20/04/2020
3472,19,10,04,20/04/2020
3473,19,10,04,20/04/2020
3474,19,9,05,20/04/2020
3475,19,9,05,20/04/2020
3476,18,9,06,20/04/2020
3477,18,10,06,20/04/2020
3478,18,10,07,20/04/2020
3479,18,9,07,20/04/2020
3480,18,8,08,20/04/2020
3481,18,8,08,20/04/2020
3482,18,9,09,20/04/2020
3483,18,10,09,20/04/2020
3484,18,11,10,20/04/2020
3485,18,12,10,20/04/2020
3486,18,12,11,20/04/2020
3487,18,13,11,20/04/2020
3488,18,13,12,20/04/2020
3489,18,14,12,20/04/2020
3490,19,14,13,20/04/2020
3491,20,14,13,20/04/2020
3492,19,15,14,20/04/2020
3493,19,14,14,20/04/2020
3494,17,14,15,20/04/2020
3495,18,15,15,20/04/2020
3496,18,15,16,20/04/2020
3497,18,15,16,20/04/2020
3498,19,15,17,20/04/2020
3499,19,15,17,20/04/2020
3500,18,14,18,20/04/2020
3501,18,14,18,20/04/2020
3502,18,13,19,20/04/2020
3503,18,12,19,20/04/2020
3504,18,12,20,20/04/2020
3505,18,11,20,20/04/2020
3506,19,11,21,20/04/2020
3507,20,10,21,20/04/2020
3508,20,9,22,20/04/2020
3509,20,9,22,20/04/2020
3510,20,8,23,20/04/2020
3511,20,8,23,20/04/2020
3512,19,8,00,21/04/2020
3513,19,8,00,21/04/2020
3514,19,7,01,21/04/2020
3515,19,7,02,21/04/2020
3516,19,7,02,21/04/2020
3517,19,6,03,21/04/2020
3518,19,6,03,21/04/2020
3519,19,6,04,21/04/2020
3520,19,6,04,21/04/2020
3521,18,5,05,21/04/2020
3522,18,5,05,21/04/2020
3523,18,5,06,21/04/2020
3524,18,5,06,21/04/2020
3525,18,6,07,21/04/2020
3526,18,6,07,21/04/2020
3527,18,7,08,21/04/2020
3528,18,8,08,21/04/2020
3529,18,8,09,21/04/2020
3530,18,10,09,21/04/2020
3531,18,10,10,21/04/2020
3532,18,11,10,21/04/2020
3533,18,11,11,21/04/2020
3534,18,11,11,21/04/2020
3535,18,12,12,21/04/2020
3536,18,12,12,21/04/2020
3537,18,11,13,21/04/2020
3538,18,13,13,21/04/2020
3539,18,13,14,21/04/2020
3540,18,12,14,21/04/2020
3541,17,12,15,21/04/2020
3542,17,13,15,21/04/2020
3543,17,13,16,21/04/2020
3544,17,13,16,21/04/2020
3545,17,13,17,21/04/2020
3546,17,12,17,21/04/2020
3547,17,12,18,21/04/2020
3548,17,12,18,21/04/2020
3549,17,12,19,21/04/2020
3550,17,11,19,21/04/2020
3551,17,11,20,21/04/2020
3552,19,10,20,21/04/2020
3553,18,10,21,21/04/2020
3554,18,10,21,21/04/2020
3555,18,9,22,21/04/2020
3556,18,9,22,21/04/2020
3557,18,9,23,21/04/2020
3558,18,9,23,21/04/2020
3559,18,9,00,22/04/2020
3560,19,9,00,22/04/2020
3561,19,8,01,22/04/2020
3562,19,8,01,22/04/2020
3563,18,8,02,22/04/2020
3564,18,8,02,22/04/2020
3565,18,7,03,22/04/2020
3566,18,7,03,22/04/2020
3567,18,7,04,22/04/2020
3568,18,6,04,22/04/2020
3569,17,6,05,22/04/2020
3570,17,5,05,22/04/2020
3571,17,5,06,22/04/2020
3572,17,5,06,22/04/2020
3573,17,6,07,22/04/2020
3574,17,6,07,22/04/2020
3575,17,7,08,22/04/2020
3576,17,8,08,22/04/2020
3577,17,9,09,22/04/2020
3578,17,10,09,22/04/2020
3579,17,11,10,22/04/2020
3580,17,11,10,22/04/2020
3581,17,12,11,22/04/2020
3582,17,11,11,22/04/2020
3583,17,12,12,22/04/2020
3584,17,13,12,22/04/2020
3585,17,13,13,22/04/2020
3586,17,13,13,22/04/2020
3587,17,13,14,22/04/2020
3588,17,14,14,22/04/2020
3589,17,14,15,22/04/2020
3590,17,14,15,22/04/2020
3591,17,14,16,22/04/2020
3592,17,14,16,22/04/2020
3593,17,14,17,22/04/2020
3594,17,15,17,22/04/2020
3595,17,14,18,22/04/2020
3596,17,14,18,22/04/2020
3597,17,13,19,22/04/2020
3598,17,12,19,22/04/2020
3599,17,12,20,22/04/2020
3600,17,11,20,22/04/2020
3601,17,10,21,22/04/2020
3602,17,10,21,22/04/2020
3603,17,10,22,22/04/2020
